# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    602     71      -    100     47      0      0      0      0  13801   2797  31936     31      0 
    0    598     72      -    100     43      0      0      0      0  13801   2797  31935     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    601     72      -    100     40      0      0      0      0  13801   2820  31935     31      0 
    0    599     72      -    100     40      0      0      0      0  13801   2797  31935     31      0 
    0    598     72      -    100     37      0      0      0      0  13801   2827  31935     31      0 
    0    599     72      -    100     36      0      0      0      0  13801   2812  31935     31      0 
    0    599     73      -    100     34      0      0      0      0  13801   2812  31935     31      0 
    0    600     72      -    100     37      0      0      0      0  13801   2812  31935     31      0 
    0    600     72      -    100     37      0      0      0      0  13801   2835  31935     31      0 
    0    598     73      -    100     29      0      0      0      0  13801   2820  31935     31      0 
    0    600     73      -     97     27      0      0      0      0  13801   2850  31935     31      0 
    0    598     68      -     97     30      0      0      0      0  13801   2850  31935     31      0 
    0    597     73      -     97     24      0      0      0      0  13801   2850  31935     31      0 
    0    594     71      -     96     28      0      0      0      0  13801   2835  31935     31      0 
    0    430     72      -    100     29      0      0      0      0  13801   2887  31935     31      0 
    0    478     65      -     94     78      0      0      0      0  13801   2895  31935     31      0 
    0    426     65      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    425     65      -     95     78      0      0      0      0  13801   2895  31935     31      0 
    0    416     64      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    405     64      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    406     64      -     93     75      0      0      0      0  13801   2895  31935     31      0 
    0    406     64      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    408     64      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     64      -     94     77      0      0      0      0  13801   2895  31935     31      0 
    0    407     64      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     64      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     93     74      0      0      0      0  13801   2895  31936     31      0 
    0    406     63      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    406     63      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    406     63      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    408     63      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    406     63      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    406     63      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    408     63      -     93     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     94     76      0      0      0      0  13801   2895  31935     31      0 
    0    407     63      -     95     77      0      0      0      0  13801   2895  31935     31      0 
    0    598     70      -    100     47      0      0      0      0  13801   2797  31935     31      0 
    0    598     71      -     97     45      0      0      0      0  13801   2797  31935     31      0 
    0    599     71      -    100     41      0      0      0      0  13801   2812  31935     31      0 
    0    597     71      -     97     41      0      0      0      0  13801   2820  31935     31      0 
    0    600     72      -    100     40      0      0      0      0  13801   2827  31935     31      0 
    0    599     72      -    100     39      0      0      0      0  13801   2827  31935     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    600     72      -    100     38      0      0      0      0  13801   2827  31935     31      0 
    0    599     71      -    100     37      0      0      0      0  13801   2835  31935     31      0 
    0    599     72      -    100     33      0      0      0      0  13801   2842  31935     31      0 
    0    600     71      -    100     37      0      0      0      0  13801   2842  31935     31      0 
    0    599     72      -    100     33      0      0      0      0  13801   2842  31935     31      0 
    0    600     71      -    100     37      0      0      0      0  13801   2850  31935     31      0 
    0    599     72      -    100     34      0      0      0      0  13801   2827  31935     31      0 
    0    599     73      -    100     31      0      0      0      0  13801   2857  31935     31      0 
    0    601     73      -    100     28      0      0      0      0  13801   2857  31935     31      0 
    0    599     72      -    100     36      0      0      0      0  13801   2857  31935     31      0 
    0    597     73      -    100     24      0      0      0      0  13801   2857  31935     31      0 
    0    597     73      -    100     20      0      0      0      0  13801   2857  31935     31      0 
    0    597     73      -    100     27      0      0      0      0  13801   2857  31935     31      0 
    0    596     73      -    100     28      0      0      0      0  13801   2865  31935     31      0 
    0    454     66      -     52     22      0      0      0      0  13801   2902  32055     31      0 
    0    606     73      -    100     47      0      0      0      0  13801   2805  32055     31      0 
    0    602     73      -    100     43      0      0      0      0  13801   2775  32055     31      0 
    0    599     73      -    100     39      0      0      0      0  13801   2782  32055     31      0 
    0    600     73      -    100     38      0      0      0      0  13801   2790  32055     31      0 
    0    599     73      -    100     39      0      0      0      0  13801   2790  32055     31      0 
    0    597     73      -    100     37      0      0      0      0  13801   2812  32055     31      0 
    0    453     72      -     96     51      0      0      0      0  13801   2842  32055     31      0 
    0    464     72      -    100     50      0      0      0      0  13801   2850  32055     31      0 
    0    602     73      -    100     46      0      0      0      0  13801   2775  32055     31      0 
    0    599     73      -    100     43      0      0      0      0  13801   2797  32055     31      0 
    0    599     73      -    100     40      0      0      0      0  13801   2812  32055     31      0 
    0    599     73      -    100     41      0      0      0      0  13801   2805  32055     31      0 
    0    597     72      -     96     37      0      0      0      0  13801   2820  32055     31      0 
    0    598     74      -    100     37      0      0      0      0  13801   2835  32055     31      0 
    0    600     73      -    100     36      0      0      0      0  13801   2827  32055     31      0 
    0    600     74      -    100     35      0      0      0      0  13801   2835  32055     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2820  32055     31      0 
    0    597     73      -     97     36      0      0      0      0  13801   2812  32055     31      0 
    0    598     74      -    100     32      0      0      0      0  13801   2827  32055     31      0 
    0    599     74      -    100     29      0      0      0      0  13801   2842  32053     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2835  32053     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2835  32053     31      0 
    0    599     73      -    100     30      0      0      0      0  13801   2827  32053     31      0 
    0    517     62      -      1      1      0      0      0      0  13801   2880  32055     31      0 
    0    451     66      -     94     77      0      0      0      0  13801   2895  32054     31      0 
    0    424     66      -     94     78      0      0      0      0  13801   2895  32054     31      0 
    0    419     65      -     93     76      0      0      0      0  13801   2895  32054     31      0 
    0    411     65      -     94     76      0      0      0      0  13801   2895  32054     31      0 
    0    410     65      -     94     76      0      0      0      0  13801   2895  32054     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    412     64      -     93     76      0      0      0      0  13801   2895  32054     31      0 
    0    508     72      -    100     49      0      0      0      0  13801   2760  32054     31      0 
    0    599     72      -    100     47      0      0      0      0  13801   2790  32054     31      0 
    0    599     73      -    100     45      0      0      0      0  13801   2805  32054     31      0 
    0    600     73      -    100     43      0      0      0      0  13801   2805  32054     31      0 
    0    598     73      -    100     40      0      0      0      0  13801   2812  32054     31      0 
    0    600     73      -    100     38      0      0      0      0  13801   2820  32054     31      0 
    0    599     73      -    100     37      0      0      0      0  13801   2797  32054     31      0 
    0    600     73      -    100     36      0      0      0      0  13801   2820  32054     31      0 
    0    598     73      -    100     33      0      0      0      0  13801   2827  32054     31      0 
    0    599     73      -    100     36      0      0      0      0  13801   2812  32054     31      0 
    0    599     73      -    100     31      0      0      0      0  13801   2820  32054     31      0 
    0    599     74      -    100     29      0      0      0      0  13801   2820  32054     31      0 
    0    598     73      -     97     37      0      0      0      0  13801   2820  32054     31      0 
    0    599     70      -     97     31      0      0      0      0  13801   2827  32054     31      0 
    0    599     74      -     97     34      0      0      0      0  13801   2850  32054     31      0 
    0    599     73      -     97     27      0      0      0      0  13801   2850  32054     31      0 
    0    602     74      -    100     36      0      0      0      0  13801   2857  32054     31      0 
    0    599     74      -    100     37      0      0      0      0  13801   2850  32054     31      0 
    0    596     74      -    100     23      0      0      0      0  13801   2835  32054     31      0 
    0    442     73      -    100     49      0      0      0      0  13801   2835  32057     31      0 
    0    603     73      -    100     47      0      0      0      0  13801   2782  32057     31      0 
    0    599     73      -    100     45      0      0      0      0  13801   2782  32057     31      0 
    0    600     73      -    100     42      0      0      0      0  13801   2797  32057     31      0 
    0    598     73      -    100     41      0      0      0      0  13801   2790  32057     31      0 
    0    600     74      -    100     40      0      0      0      0  13801   2790  32056     31      0 
    0    599     74      -    100     37      0      0      0      0  13801   2797  32056     31      0 
    0    598     73      -     97     38      0      0      0      0  13801   2805  32056     31      0 
    0    600     73      -    100     37      0      0      0      0  13801   2812  32056     31      0 
    0    599     74      -    100     33      0      0      0      0  13801   2812  32056     31      0 
    0    599     74      -    100     31      0      0      0      0  13801   2820  32056     31      0 
    0    599     73      -    100     33      0      0      0      0  13801   2812  32056     31      0 
    0    600     74      -    100     29      0      0      0      0  13801   2820  32056     31      0 
    0    600     74      -    100     37      0      0      0      0  13801   2827  32056     31      0 
    0    599     74      -    100     26      0      0      0      0  13801   2850  32056     31      0 
    0    599     74      -    100     25      0      0      0      0  13801   2850  32056     31      0 
    0    462     66      -     95     78      0      0      0      0  13801   2895  32056     31      0 
    0    430     66      -     93     77      0      0      0      0  13801   2895  32056     31      0 
    0    429     66      -     94     78      0      0      0      0  13801   2895  32056     31      0 
    0    547     72      -    100     49      0      0      0      0  13801   2775  32056     31      0 
    0    599     73      -    100     46      0      0      0      0  13801   2797  32056     31      0 
    0    601     73      -    100     41      0      0      0      0  13801   2782  32056     31      0 
    0    597     73      -     97     40      0      0      0      0  13801   2782  32056     31      0 
    0    601     74      -    100     40      0      0      0      0  13801   2797  32056     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    599     74      -    100     39      0      0      0      0  13801   2797  32056     31      0 
    0    599     74      -    100     37      0      0      0      0  13801   2797  32056     31      0 
    0    550     63      -      0      0      0      0      0      0  13801   2857  32056     31      0 
    0    314     66      -     94     78      0      0      0      0  13801   2895  32056     31      0 
    0    424     66      -     93     77      0      0      0      0  13801   2895  32056     31      0 
    0    424     66      -     94     78      0      0      0      0  13801   2895  32056     31      0 
    0    422     65      -     94     76      0      0      0      0  13801   2895  32058     31      0 
    0    410     65      -     95     77      0      0      0      0  13801   2895  32057     31      0 
    0    411     65      -     94     77      0      0      0      0  13801   2895  32057     31      0 
    0    410     65      -     93     76      0      0      0      0  13801   2895  32057     31      0 
    0    410     65      -     93     76      0      0      0      0  13801   2895  32057     31      0 
    0    411     64      -     94     76      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     95     77      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    411     64      -     94     76      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     93     76      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     95     77      0      0      0      0  13801   2895  32056     31      0 
    0    409     64      -     95     77      0      0      0      0  13801   2895  32056     31      0 
    0    408     64      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    409     64      -     93     76      0      0      0      0  13801   2895  32056     31      0 
    0    409     63      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    410     64      -     93     76      0      0      0      0  13801   2895  32056     31      0 
    0    409     64      -     94     76      0      0      0      0  13801   2895  32056     31      0 
    0    409     63      -     95     77      0      0      0      0  13801   2895  32056     31      0 
    0    408     63      -     93     76      0      0      0      0  13801   2895  32056     31      0 
    0    409     63      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    409     63      -     94     77      0      0      0      0  13801   2895  32056     31      0 
    0    408     63      -     94     76      0      0      0      0  13801   2895  32056     31      0 
    0    408     63      -     94     76      0      0      0      0  13801   2895  32056     31      0 
    0    408     63      -     93     76      0      0      0      0  13801   2895  32056     31      0 
    0    408     63      -     94     77      0      0      0      0  13801   2895  32030     31      0 
    0    402     63      -     90     74      0      0      0      0  13801   2895  32030     31      0 
    0    396     63      -     91     74      0      0      0      0  13801   2895  32029     31      0 
    0    400     63      -     89     73      0      0      0      0  13801   2895  32029     31      0 
    0    311     57      -      0      0      0      0      0      0  13801   2925  32032     31      0 
    0    100     56      -      0      0      0      0      0      0  13801   2925  32031     31      0 
    0     84     54      -      0      0      0      0      0      0  13801   2542  32031     31      0 
    0     70     53      -      0      0      0      0      0      0  13801   2542  32031     31      0 
    0     69     53      -      0      0      0      0      0      0  13801   2542  32031     31      0 
    0     69     52      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     68     52      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     68     52      -      0      0      0      0      0      0  13801   2542  32030     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     67     52      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     67     51      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     67     51      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     67     51      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     67     51      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     66     50      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     66     50      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     66     50      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     66     50      -      0      0      0      0      0      0  13801   2542  32030     31      0 
    0     32     48      -      0      2      0      0      0      0    810    390  32030     31      0 
    0     23     48      -      0      2      0      0      0      0    810    390  32030     31      0 
    0     20     48      -      0      2      0      0      0      0    810    217  32030     31      0 
    0     19     48      -      0      3      0      0      0      0    405    202  32030     31      0 
    0     19     47      -      0      2      0      0      0      0    405    195  32030     31      0 
    0     19     47      -      0      2      0      0      0      0    405    195  32030     31      0 
    0     19     47      -      0      3      0      0      0      0    405    195  32030     31      0 
    0     19     47      -      0      2      0      0      0      0    405    195  32030     31      0 
    0     19     47      -      0      2      0      0      0      0    405    195  32030     31      0 
    0     19     47      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     19     47      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     47      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     20     46      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     46      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    187  32031     31      0 
    0     19     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     19     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    210  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     19     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     45      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     44      -      0      3      0      0      0      0    405    187  32031     31      0 
    0     19     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     44      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    210  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     44      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     43      -      0      3      0      0      0      0    405    315  32032     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    187  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     43      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     42      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     42      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     42      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     42      -      0      3      0      0      0      0    405    307  32031     31      0 
    0     18     42      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     42      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     19     42      -      0      2      0      0      0      0    405    397  32032     31      0 
    0     18     42      -      0      2      0      0      0      0    405    195  32032     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     18     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    210  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     42      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    210  32031     31      0 
    0     18     41      -      0      2      0      0      0      0    405    195  32032     31      0 
    0     17     41      -      0      2      0      0      0      0    405    187  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     18     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     18     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     18     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    210  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     16     41      -      0      3      0      0      0      0    405    195  32031     31      0 
    0     17     41      -      0      3      0      0      0      0    405    195  32032     31      0 
    0     17     41      -      0      2      0      0      0      0    405    195  32031     31      0 
